input_id,input_id_type,inchikey,mapping_confidence
1634-04-4(2),CASRN,BZLVMXJERCGZMT-UHFFFAOYSA-N,inchi
1634-78-2(4),CASRN,WSORODGWGUUOBO-UHFFFAOYSA-N,inchi
163520-33-0(2),CASRN,MWKVXOJATACCCH-UHFFFAOYSA-N,inchi
1638-22-8(2),CASRN,CYYZDBDROVLTJU-UHFFFAOYSA-N,inchi
1640-39-7(2),CASRN,FLHJIAFUWHPJRT-UHFFFAOYSA-N,inchi
1641-17-4(4),CASRN,MJVGBKJNTFCUJM-UHFFFAOYSA-N,inchi
1641-74-3(2),CASRN,JVWOCHRRAWHKLT-UHFFFAOYSA-N,inchi
1642-54-2(2),CASRN,RCKMWOKWVGPNJF-UHFFFAOYSA-N,inchi
16423-68-0(4),CASRN,LAINPTZBIXYTIZ-UHFFFAOYSA-N,inchi
1643-19-2(2),CASRN,DZLFLBLQUQXARW-UHFFFAOYSA-N,inchi
16452-01-0(2),CASRN,ONADZNBSLRAJFW-UHFFFAOYSA-N,inchi
1646-75-9(2),CASRN,YKGXIGMQHJBDGN-UHFFFAOYSA-N,inchi
1646-87-3(4),CASRN,BXPMAGSOWXBZHS-WEVVVXLNSA-N,inchi
1646-88-4(4),CASRN,YRRKLBAKDXSTNC-WEVVVXLNSA-N,inchi
164656-23-9(2),CASRN,JWJOTENAMICLJG-UHFFFAOYSA-N,inchi
1647-16-1(2),CASRN,NLDGJRWPPOSWLC-UHFFFAOYSA-N,inchi
16488-48-5(2),CASRN,JQMCLLAJJLVYOC-UHFFFAOYSA-N,inchi
16489-90-0(2),CASRN,YLDDCEXDGNXCIO-UHFFFAOYSA-N,inchi
1649-18-9(2),CASRN,XTKDAFGWCDAMPY-UHFFFAOYSA-N,inchi
16491-24-0(2),CASRN,CVYBRMSQMLJGOI-YTXTXJHMSA-N,inchi
16506-27-7(2),CASRN,YTKUWDBFDASYHO-UHFFFAOYSA-N,inchi
165108-07-6(2),CASRN,RKAFWVUVRIKUSX-ULGXCXONSA-N,inchi
165252-70-0(2),CASRN,YKBZOVFACRVRJN-UHFFFAOYSA-N,inchi
16543-10-5(2),CASRN,PMHFLBQRALFMRT-UHFFFAOYSA-N,inchi
165800-03-3(2),CASRN,TYZROVQLWOKYKF-UHFFFAOYSA-N,inchi
16587-71-6(2),CASRN,DCSKAMGZSIRJAQ-UHFFFAOYSA-N,inchi
16588-34-4(2),CASRN,HETBKLHJEWXWBM-UHFFFAOYSA-N,inchi
16590-41-3(2),CASRN,DQCKKXVULJGBQN-UHFFFAOYSA-N,inchi
16595-80-5(2),CASRN,HLFSDGLLUJUHTE-UHFFFAOYSA-N,inchi
1660-95-3(2),CASRN,ODTQUKVFOLFLIQ-UHFFFAOYSA-N,inchi
1663-39-4(2),CASRN,ISXSCDLOGDJUNJ-UHFFFAOYSA-N,inchi
166412-78-8(2),CASRN,HORIEOQXBKUKGQ-UHFFFAOYSA-N,inchi
1665-48-1(2),CASRN,IMWZZHHPURKASS-UHFFFAOYSA-N,inchi
16662-46-7(2),CASRN,XQLWNAFCTODIRK-UHFFFAOYSA-N,inchi
16669-59-3(2),CASRN,KCTMTGOHHMRJHZ-UHFFFAOYSA-N,inchi
16672-87-0(4),CASRN,UDPGUMQDCGORJQ-UHFFFAOYSA-N,inchi
1668-54-8(2),CASRN,NXFQWRWXEYTOTK-UHFFFAOYSA-N,inchi
16691-43-3(2),CASRN,WZUUZPAYWFIBDF-UHFFFAOYSA-N,inchi
1670-14-0(2),CASRN,PXXJHWLDUBFPOL-UHFFFAOYSA-N,inchi
1671-75-6(2),CASRN,UXMQORVHJMUQFD-UHFFFAOYSA-N,inchi
16712-64-4(2),CASRN,KAUQJMHLAFIZDU-UHFFFAOYSA-N,inchi
16728-49-7(2),CASRN,JUBCYGQFVNMTIM-UHFFFAOYSA-N,inchi
16752-77-5(2),CASRN,UHXUZOCRWCRNSJ-DAXSKMNVSA-N,inchi
16773-42-5(2),CASRN,IPWKIXLWTCNBKN-UHFFFAOYSA-N,inchi
16777-42-7(2),CASRN,GDYUVHBMFVMBAF-UHFFFAOYSA-N,inchi
"167820-10-2(2), 150408-73-4(2)",CASRN,WKJDXKWFGJWGAS-UHFFFAOYSA-N,inchi
1679-07-8(2),CASRN,WVDYBOADDMMFIY-UHFFFAOYSA-N,inchi
1679-51-2(2),CASRN,VEIYJWQZNGASMA-UHFFFAOYSA-N,inchi
1679-64-7(2),CASRN,REIDAMBAPLIATC-UHFFFAOYSA-N,inchi
16816-67-4(2),CASRN,DJWYOLJPSHDSAL-UHFFFAOYSA-N,inchi
168273-06-1(2),CASRN,JZCPYUJPEARBJL-UHFFFAOYSA-N,inchi
16846-24-5(2),CASRN,XJSFLOJWULLJQS-OBURPCBNSA-N,inchi
16852-81-6(2),CASRN,AHKAOMZZTQULDS-UHFFFAOYSA-N,inchi
16870-37-4(2),CASRN,CAVZBWFUMSXZFB-UHFFFAOYSA-N,inchi
1689-64-1(1),CASRN,AFMVESZOYKHDBJ-UHFFFAOYSA-N,inchi
1689-82-3(2),CASRN,BEYOBVMPDRKTNR-BUHFOSPRSA-N,inchi
1689-83-4(2),CASRN,NRXQIUSYPAHGNM-UHFFFAOYSA-N,inchi
1689-84-5(4),CASRN,UPMXNNIRAGDFEH-UHFFFAOYSA-N,inchi
1689-99-2(2),CASRN,DQKWXTIYGWPGOO-UHFFFAOYSA-N,inchi
16915-70-1(2),CASRN,XXUXXCZCUGIGPP-WLRTZDKTSA-N,inchi
169293-50-9(2),CASRN,KOHIRBRYDXPAMZ-UHFFFAOYSA-N,inchi
1693-37-4(2),CASRN,SSMYTAQHMUHRSK-UHFFFAOYSA-N,inchi
1694-31-1(2),CASRN,JKUYRAMKJLMYLO-UHFFFAOYSA-N,inchi
169590-41-4(2),CASRN,WAZQAZKAZLXFMK-UHFFFAOYSA-N,inchi
16969-10-1(2),CASRN,HHQAGBQXOWLTLL-UHFFFAOYSA-N,inchi
1698-60-8(2),CASRN,KPDZMYAYZCKXQP-UHFFFAOYSA-N,inchi
1701-77-5(2),CASRN,DIWVBIXQCNRCFE-UHFFFAOYSA-N,inchi
17026-81-2(2),CASRN,XTXFAVHDQCHWCS-UHFFFAOYSA-N,inchi
1703-58-8(4),CASRN,GGAUUQHSCNMCAU-UHFFFAOYSA-N,inchi
170364-57-5(2),CASRN,AXRCEOKUDYDWLF-UHFFFAOYSA-N,inchi
1704-62-7(2),CASRN,YSAANLSYLSUVHB-UHFFFAOYSA-N,inchi
17040-19-6(2),CASRN,PZIRJMYRYORVIT-UHFFFAOYSA-N,inchi
1707-14-8(2),CASRN,OOBHFESNSZDWIU-UHFFFAOYSA-N,inchi
1707-15-9(2),CASRN,WWCIFIOLOMCRET-UHFFFAOYSA-N,inchi
170729-80-3(2),CASRN,RRFQFDMDZFLXRY-UHFFFAOYSA-N,inchi
17097-76-6(2),CASRN,SBBDHANTMHIRGW-UHFFFAOYSA-N,inchi
17102-64-6(2),CASRN,MEIRRNXMZYDVDW-MQQKCMAXSA-N,inchi
171228-49-2(2),CASRN,RAGOYPUPXAKGKH-UHFFFAOYSA-N,inchi
1713-15-1(2),CASRN,GPSGZZSRFJXXBA-UHFFFAOYSA-N,inchi
17135-78-3(2),CASRN,OWFINXQLBMJDJQ-UHFFFAOYSA-N,inchi
1715-30-6(2),CASRN,LFVVNPBBFUSSHL-UHFFFAOYSA-N,inchi
1715-40-8(4),CASRN,DAASOABUJRMZAD-UHFFFAOYSA-N,inchi
171596-29-5(2),CASRN,WOXKDUGGOYFFRN-UHFFFAOYSA-N,inchi
171599-83-0(2),CASRN,BNRNXUUZRGQAQC-UHFFFAOYSA-N,inchi
1716-12-7(2),CASRN,OBKXEAXTFZPCHS-UHFFFAOYSA-N,inchi
171866-31-2(2),CASRN,JGYVZUCCBOVDJE-UHFFFAOYSA-N,inchi
171869-95-7(2),CASRN,QUCQEUCGKKTEBI-UHFFFAOYSA-N,inchi
17209-72-2(2),CASRN,ZSIRWYMANRZZPE-UHFFFAOYSA-N,inchi
1722-62-9(2),CASRN,INWLQCZOYSRPNW-UHFFFAOYSA-N,inchi
17230-88-5(4),CASRN,POZRVZJJTULAOH-UHFFFAOYSA-N,inchi
1724-39-6(4),CASRN,SFVWPXMPRCIVOK-UHFFFAOYSA-N,inchi
17252-51-6(2),CASRN,OGNCVVRIKNGJHQ-UHFFFAOYSA-N,inchi
17279-39-9(2),CASRN,OBDSVYOSYSKVMX-UHFFFAOYSA-N,inchi
1728-46-7(2),CASRN,ZRYDPLOWJSFQAE-UHFFFAOYSA-N,inchi
17283-81-7(2),CASRN,QJJDNZGPQDGNDX-UHFFFAOYSA-N,inchi
17289-49-5(2),CASRN,NKDJNEGDJVXHKM-UHFFFAOYSA-N,inchi
1729-67-5(2),CASRN,ROXQOUUAPQUMLN-UHFFFAOYSA-N,inchi
17316-67-5(2),CASRN,WCXWARPXYQCRPP-UHFFFAOYSA-N,inchi
1732-10-1(2),CASRN,DRUKNYVQGHETPO-UHFFFAOYSA-N,inchi
173399-03-6(2),CASRN,UXOWGYHJODZGMF-UHFFFAOYSA-N,inchi
17351-75-6(2),CASRN,DQNSRQYYCSXZDF-UHFFFAOYSA-N,inchi
173584-44-6(2),CASRN,VBCVPMMZEGZULK-UHFFFAOYSA-N,inchi
17369-59-4(2),CASRN,NGSZDVVHIGAMOJ-BJMVGYQFSA-N,inchi
17372-87-1(4),CASRN,AZXGXVQWEUFULR-UHFFFAOYSA-N,inchi
17376-04-4(2),CASRN,KVTHPKXDLVYNCH-UHFFFAOYSA-N,inchi
1738-25-6(4),CASRN,MTPJEFOSTIKRSS-UHFFFAOYSA-N,inchi
17411-19-7(2),CASRN,CYJQCYXRNNCURD-UHFFFAOYSA-N,inchi
174185-16-1(2),CASRN,GCAOVMKRBUCSET-UHFFFAOYSA-N,inchi
1742-14-9(2),CASRN,NCSVCMFDHINRJE-UHFFFAOYSA-N,inchi
1744-22-5(2),CASRN,FTALBRSUTCGOEG-UHFFFAOYSA-N,inchi
174484-41-4(2),CASRN,MYXACKZCYFKMTE-UHFFFAOYSA-N,inchi
1745-81-9(2),CASRN,QIRNGVVZBINFMX-UHFFFAOYSA-N,inchi
1746-01-6(2),CASRN,HGUFODBRKLSHSI-UHFFFAOYSA-N,inchi
1746-23-2(2),CASRN,QEDJMOONZLUIMC-UHFFFAOYSA-N,inchi
1746-81-2(2),CASRN,LKJPSUCKSLORMF-UHFFFAOYSA-N,inchi
1747-60-0(4),CASRN,KZHGPDSVHSDCMX-UHFFFAOYSA-N,inchi
17479-19-5(4),CASRN,DEQITUUQPICUMR-UHFFFAOYSA-N,inchi
175013-18-0(2),CASRN,HZRSNVGNWUDEFX-UHFFFAOYSA-N,inchi
17506-66-0(2),CASRN,XCWPUUGSGHNIDZ-UHFFFAOYSA-N,inchi
1752-24-5(1),CASRN,YRUPBAWWCPVHFT-UHFFFAOYSA-N,inchi
17526-94-2(2),CASRN,KDQTUCKOAOGTLT-UHFFFAOYSA-N,inchi
1754-62-7(2),CASRN,CCRCUPLGCSFEDV-BQYQJAHWSA-N,inchi
17540-75-9(2),CASRN,BFZOTKYPSZSDEV-UHFFFAOYSA-N,inchi
17560-51-9(4),CASRN,AQCHWTWZEMGIFD-UHFFFAOYSA-N,inchi
17564-64-6(2),CASRN,JKGLRGGCGUQNEX-UHFFFAOYSA-N,inchi
17575-20-1(2),CASRN,YFGQJKBUXPKSAW-UHFFFAOYSA-N,inchi
17575-21-2(2),CASRN,XVAPNQFQPDAROQ-UHFFFAOYSA-N,inchi
17575-22-3(2),CASRN,JAYAGJDXJIDEKI-UHFFFAOYSA-N,inchi
1758-73-2(2),CASRN,FYOWZTWVYZOZSI-UHFFFAOYSA-N,inchi
175865-59-5(2),CASRN,WPVFJKSGQUFQAP-UHFFFAOYSA-N,inchi
17598-65-1(2),CASRN,OBATZBGFDSVCJD-UHFFFAOYSA-N,inchi
1760-24-3(4),CASRN,PHQOGHDTIVQXHL-UHFFFAOYSA-N,inchi
1761-71-3(2),CASRN,DZIHTWJGPDVSGE-UHFFFAOYSA-N,inchi
17617-23-1(2),CASRN,SAADBVWGJQAEFS-UHFFFAOYSA-N,inchi
"1762-95-4(2), 540-72-7(4), 333-20-0(2)",CASRN,ZMZDMBWJUHKJPS-UHFFFAOYSA-N,inchi
"1763-23-1(2), 2795-39-3(2), 29457-72-5(2)",CASRN,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,inchi
1766-91-2(2),CASRN,AKHXXQAIVSMYIS-UHFFFAOYSA-N,inchi
17689-77-9(4),CASRN,KXJLGCBCRCSXQF-UHFFFAOYSA-N,inchi
17692-31-8(2),CASRN,PTVWPYVOOKLBCG-UHFFFAOYSA-N,inchi
17692-39-6(2),CASRN,CVHGCWVMTZWGAY-UHFFFAOYSA-N,inchi
17692-43-2(2),CASRN,KCASCYQNVLPVDP-UHFFFAOYSA-N,inchi
17692-51-2(2),CASRN,WZHJKEUHNJHDLS-UHFFFAOYSA-N,inchi
17692-71-6(2),CASRN,WQYRHRAZNNRDIA-UHFFFAOYSA-N,inchi
17696-61-6(4),CASRN,ZUOTXZHOGPQFIU-UHFFFAOYSA-N,inchi
17696-62-7(4),CASRN,GJLNWLVPAHNBQN-UHFFFAOYSA-N,inchi
17700-09-3(2),CASRN,BGKIECJVXXHLDP-UHFFFAOYSA-N,inchi
177036-94-1(2),CASRN,OUJTZYPIHDYQMC-UHFFFAOYSA-N,inchi
1772-25-4(2),CASRN,LNLFLMCWDHZINJ-UHFFFAOYSA-N,inchi
17737-65-4(2),CASRN,CLOMYZFHNHFSIQ-UHFFFAOYSA-N,inchi
17766-26-6(2),CASRN,WZRRRFSJFQTGGB-UHFFFAOYSA-N,inchi
1777-82-8(4),CASRN,DBHODFSFBXJZNY-UHFFFAOYSA-N,inchi
177785-47-6(2),CASRN,FUSYFEXGXRDJNB-UHFFFAOYSA-N,inchi
1778-02-5(2),CASRN,CRRKVZVYZQXICQ-UHFFFAOYSA-N,inchi
17780-75-5(2),CASRN,BTFHLQRNAMSNLC-UHFFFAOYSA-N,inchi
17781-31-6(2),CASRN,NBNTWDUNCHRWMT-UHFFFAOYSA-N,inchi
1779-48-2(2),CASRN,MLCHBQKMVKNBOV-UHFFFAOYSA-N,inchi
17796-82-6(4),CASRN,UEZWYKZHXASYJN-UHFFFAOYSA-N,inchi
17804-35-2(4),CASRN,RIOXQFHNBCKOKP-UHFFFAOYSA-N,inchi
178175-60-5(2),CASRN,LLPOLZWFYMWNKH-UHFFFAOYSA-N,inchi
1783-96-6(2),CASRN,CKLJMWTZIZZHCS-UHFFFAOYSA-N,inchi
17831-71-9(4),CASRN,HCLJOFJIQIJXHS-UHFFFAOYSA-N,inchi
17832-28-9(2),CASRN,HMBNQNDUEFFFNZ-UHFFFAOYSA-N,inchi
1786-81-8(2),CASRN,MVFGUOIZUNYYSO-UHFFFAOYSA-N,inchi
178600-17-4(2),CASRN,SRBPKVWITYPHQR-UHFFFAOYSA-N,inchi
179113-91-8(2),CASRN,YLEARPUNMCCKMP-DOFZRALJSA-N,inchi
1792-17-2(2),CASRN,AQSQFWLMFCKKMG-UHFFFAOYSA-N,inchi
17924-92-4(4),CASRN,MBMQEIFVQACCCH-XVNBXDOJSA-N,inchi
179324-69-7(4),CASRN,GXJABQQUPOEUTA-UHFFFAOYSA-N,inchi
17945-05-0(2),CASRN,MVUXVDIFQSGECB-UHFFFAOYSA-N,inchi
179465-71-5(2),CASRN,CJFQUWMJNVTKDJ-UHFFFAOYSA-N,inchi
17969-20-9(2),CASRN,APBSKHYXXKHJFK-UHFFFAOYSA-N,inchi
17980-47-1(2),CASRN,ALVYUZIFSCKIFP-UHFFFAOYSA-N,inchi
180-84-7(2),CASRN,GBBVHDGKDQAEOT-UHFFFAOYSA-N,inchi
180064-38-4(2),CASRN,VMMKGHQPQIEGSQ-UHFFFAOYSA-N,inchi
180084-01-9(2),CASRN,WXAKEEQOWUHGCI-UHFFFAOYSA-N,inchi
18031-40-8(2),CASRN,RUMOYJJNUMEFDD-UHFFFAOYSA-N,inchi
18039-42-4(2),CASRN,MARUHZGHZWCEQU-UHFFFAOYSA-N,inchi
18046-21-4(6),CASRN,JIEKMACRVQTPRC-UHFFFAOYSA-N,inchi
180468-39-7(2),CASRN,FBOUYBDGKBSUES-UHFFFAOYSA-N,inchi
1806-26-4(2),CASRN,NTDQQZYCCIDJRK-UHFFFAOYSA-N,inchi
18069-17-5(2),CASRN,AQYCMVICBNBXNA-UHFFFAOYSA-N,inchi
1809-19-4(4),CASRN,NFJPGAKRJKLOJK-UHFFFAOYSA-N,inchi
"180916-16-9(2), (1)",CASRN,GXESHMAMLJKROZ-UHFFFAOYSA-N,inchi
"180916-16-9(3), (3)",CASRN,GXESHMAMLJKROZ-UHFFFAOYSA-N,inchi
18109-81-4(2),CASRN,DDVUMDPCZWBYRA-UHFFFAOYSA-N,inchi
"1811-28-5(2), 952-23-8(2)",CASRN,WDVSHHCDHLJJJR-UHFFFAOYSA-N,inchi
1811-31-0(4),CASRN,MBLBDJOUHNCFQT-UHFFFAOYSA-N,inchi
18127-01-0(2),CASRN,FZJUFJKVIYFBSY-UHFFFAOYSA-N,inchi
181274-15-7(2),CASRN,JTHMVYBOQLDDIY-UHFFFAOYSA-N,inchi
181274-17-9(2),CASRN,GINFBXXYGUODAT-UHFFFAOYSA-N,inchi
181640-09-5(2),CASRN,QNLIUVLFRVYNCV-UHFFFAOYSA-N,inchi
181695-72-7(2),CASRN,LNPDTQAFDNKSHK-UHFFFAOYSA-N,inchi
1817-73-8(2),CASRN,KWMDHCLJYMVBNS-UHFFFAOYSA-N,inchi
"18172-67-3(2), 127-91-3(2)",CASRN,WTARULDDTDQWMU-UHFFFAOYSA-N,inchi
1821-02-9(2),CASRN,KDVFRMMRZOCFLS-UHFFFAOYSA-N,inchi
1823-31-0(2),CASRN,XIAHSJTUQAWUAW-UHFFFAOYSA-N,inchi
1823-59-2(2),CASRN,QQGYZOYWNCKGEK-UHFFFAOYSA-N,inchi
1824-50-6(2),CASRN,BWSSMIJUDVUASQ-UHFFFAOYSA-N,inchi
1824-58-4(2),CASRN,VXLCNTLWWUDBSO-UHFFFAOYSA-N,inchi
1824-81-3(2),CASRN,QUXLCYFNVNNRBE-UHFFFAOYSA-N,inchi
1825-19-0(2),CASRN,LGZZJTIUEJNNKV-UHFFFAOYSA-N,inchi
1825-21-4(4),CASRN,BBABSCYTNHOKOG-UHFFFAOYSA-N,inchi
18268-70-7(2),CASRN,GYHPTPQZVBYHLC-UHFFFAOYSA-N,inchi
182959-33-7(2),CASRN,XNDCPFTULXRWQH-HNENSFHCSA-N,inchi
18328-90-0(4),CASRN,AXTLFVLHXSDZOW-UHFFFAOYSA-N,inchi
183321-74-6(2),CASRN,AAKJLRGGTJKAMG-UHFFFAOYSA-N,inchi
18339-16-7(2),CASRN,HFVMLYAGWXSTQI-UHFFFAOYSA-N,inchi
1836-75-5(4),CASRN,XITQUSLLOSKDTB-UHFFFAOYSA-N,inchi
1836-77-7(1),CASRN,XQNAUQUKWRBODG-UHFFFAOYSA-N,inchi
"183814-30-4(2), 43229-80-7(2)",CASRN,BPZSYCZIITTYBL-UHFFFAOYSA-N,inchi
1841-19-6(2),CASRN,QOYHHIBFXOOADH-UHFFFAOYSA-N,inchi
1843-05-6(6),CASRN,QUAMTGJKVDWJEQ-UHFFFAOYSA-N,inchi
18436-37-8(2),CASRN,IBVDLVUXSDSVQF-UHFFFAOYSA-N,inchi
184475-35-2(2),CASRN,XGALLCVXEZPNRQ-UHFFFAOYSA-N,inchi
184653-84-7(2),CASRN,RCLXAPJEFHPYEG-UHFFFAOYSA-N,inchi
"1847-24-1(2), 34214-51-2(2)",CASRN,UIOFUWFRIANQPC-UHFFFAOYSA-N,inchi
18479-51-1(2),CASRN,JRTBBCBDKSRRCY-UHFFFAOYSA-N,inchi
18479-57-7(2),CASRN,WRFXXJKURVTLSY-UHFFFAOYSA-N,inchi
18480-53-0(2),CASRN,HQZKNCJWLIWCSV-UHFFFAOYSA-N,inchi
18493-30-6(2),CASRN,HVAKUYCEWDPRCA-IZZDOVSWSA-N,inchi
18507-89-6(2),CASRN,JHAYEQICABJSTP-UHFFFAOYSA-N,inchi
1852-04-6(2),CASRN,LWBHHRRTOZQPDM-UHFFFAOYSA-N,inchi
1852-16-0(4),CASRN,UTSYWKJYFPPRAP-UHFFFAOYSA-N,inchi
185517-21-9(2),CASRN,YCYMCMYLORLIJX-UHFFFAOYSA-N,inchi
18556-44-0(4),CASRN,JXLYSJRDGCGARV-UHFFFAOYSA-N,inchi
18559-59-6(2),CASRN,RGVPOXRFEPSFGH-UHFFFAOYSA-N,inchi
18559-94-9(4),CASRN,NDAUXUAQIAJITI-UHFFFAOYSA-N,inchi
18598-63-5(2),CASRN,MCYHPZGUONZRGO-UHFFFAOYSA-N,inchi
1861-32-1(4),CASRN,NPOJQCVWMSKXDN-UHFFFAOYSA-N,inchi
1861-40-1(4),CASRN,SMDHCQAYESWHAE-UHFFFAOYSA-N,inchi
186392-65-4(2),CASRN,GVDRRZOORHCTAN-UHFFFAOYSA-N,inchi
18640-74-9(2),CASRN,CMPVUVUNJQERIT-UHFFFAOYSA-N,inchi
18656-38-7(2),CASRN,CITHEXJVPOWHKC-UHFFFAOYSA-O,inchi
186692-46-6(2),CASRN,BTIHMVBBUGXLCJ-UHFFFAOYSA-N,inchi
1867-65-8(2),CASRN,JUZZEWSCNBCFRL-UHFFFAOYSA-N,inchi
"186826-86-8(2), 192927-63-2(2)",CASRN,FABPRXSRWADJSP-UHFFFAOYSA-N,inchi
18691-97-9(2),CASRN,RRVIAQKBTUQODI-UHFFFAOYSA-N,inchi
18694-40-1(2),CASRN,RHAXSHUQNIEUEY-UHFFFAOYSA-N,inchi
18699-02-0(4),CASRN,MROJXXOCABQVEF-UHFFFAOYSA-N,inchi
18708-70-8(2),CASRN,AEBJDOTVYMITIA-UHFFFAOYSA-N,inchi
187164-19-8(6),CASRN,YTAOBBFIOAEMLL-WYMLVPIESA-N,inchi
187269-40-5(2),CASRN,RYWCQJDEHXJHRI-UHFFFAOYSA-N,inchi
"1873-88-7(2), 9004-73-3(2)",CASRN,QNWOFLWXQGHSRH-UHFFFAOYSA-N,inchi
1878-49-5(2),CASRN,QJVXBRUGKLCUMY-UHFFFAOYSA-N,inchi
1882-26-4(2),CASRN,YEKQSSHBERGOJK-UHFFFAOYSA-N,inchi
18829-56-6(2),CASRN,BSAIUMLZVGUGKX-BQYQJAHWSA-N,inchi
1883-78-9(2),CASRN,WCHRNAKORAINOJ-UHFFFAOYSA-N,inchi
18835-02-4(2),CASRN,NKGFIBABDQHCHZ-UHFFFAOYSA-N,inchi
188425-85-6(2),CASRN,WYEMLYFITZORAB-UHFFFAOYSA-N,inchi
188489-07-8(2),CASRN,DNUAYCRATWAJQE-UHFFFAOYSA-N,inchi
18854-01-8(2),CASRN,SDMSCIWHRZJSRN-UHFFFAOYSA-N,inchi
188627-80-7(2),CASRN,CZKPOZZJODAYPZ-UHFFFAOYSA-N,inchi
18883-66-4(6),CASRN,ZSJLQEPLLKMAKR-UHFFFAOYSA-N,inchi
189003-92-7(2),CASRN,JDLYOFUDIKMYBL-UHFFFAOYSA-N,inchi
1892-29-1(2),CASRN,KYNFOMQIXZUKRK-UHFFFAOYSA-N,inchi
1892-80-4(2),CASRN,NMCHYWGKBADVMK-UHFFFAOYSA-N,inchi
18924-66-8(2),CASRN,CPHJEACXPATRSU-UHFFFAOYSA-N,inchi
"1896-62-4(2), 122-57-6(4)",CASRN,BWHOZHOGCMHOBV-BQYQJAHWSA-N,inchi
1897-45-6(4),CASRN,CRQQGFGUEAVUIL-UHFFFAOYSA-N,inchi
1897-52-5(2),CASRN,BNBRIFIJRKJGEI-UHFFFAOYSA-N,inchi
19044-88-3(2),CASRN,UNAHYJYOSSSJHH-UHFFFAOYSA-N,inchi
1907-65-9(2),CASRN,RQUXYBHREKXNKT-UHFFFAOYSA-N,inchi
191-24-2(2),CASRN,GYFAGKUZYNFMBN-UHFFFAOYSA-N,inchi
1910-42-5(1),CASRN,INFDPOAKFNIJBF-UHFFFAOYSA-N,inchi
1910-68-5(2),CASRN,DLGSOJOOYHWROO-XYOKQWHBSA-N,inchi
191114-48-4(4),CASRN,LJVAJPDWBABPEJ-UHFFFAOYSA-N,inchi
1912-24-9(4),CASRN,MXWJVTOOROXGIU-UHFFFAOYSA-N,inchi
1917-15-3(4),CASRN,OVOCLWJUABOAPL-UHFFFAOYSA-N,inchi
191732-72-6(2),CASRN,GOTYRUGSSMKFNF-UHFFFAOYSA-N,inchi
1918-00-9(4),CASRN,IWEDIXLBFLAXBO-UHFFFAOYSA-N,inchi
1918-11-2(2),CASRN,PNRAZZZISDRWMV-UHFFFAOYSA-N,inchi
1918-13-4(2),CASRN,KGKGSIUWJCAFPX-UHFFFAOYSA-N,inchi
1918-16-7(4),CASRN,MFOUDYKPLGXPGO-UHFFFAOYSA-N,inchi
1918-18-9(2),CASRN,WOZQBERUBLYCEG-UHFFFAOYSA-N,inchi
1918-2-1(6),CASRN,NQQVFXUMIDALNH-UHFFFAOYSA-N,inchi
192-97-2(4),CASRN,TXVHTIQJNYSSKO-UHFFFAOYSA-N,inchi
19216-56-9(2),CASRN,IENZQIKPVFGBNW-UHFFFAOYSA-N,inchi
19224-26-1(2),CASRN,UMVMVEZHMZTUHD-UHFFFAOYSA-N,inchi
19248-13-6(4),CASRN,FTMVEUXYYDLYFH-UHFFFAOYSA-N,inchi
192725-17-0(2),CASRN,KJHKTHWMRKYKJE-UHFFFAOYSA-N,inchi
1928-38-7(2),CASRN,HWIGZMADSFQMOI-UHFFFAOYSA-N,inchi
1928-47-8(2),CASRN,MNELUOHPQMJXGU-UHFFFAOYSA-N,inchi
1929-73-3(2),CASRN,ZMWGIGHRZQTQRE-UHFFFAOYSA-N,inchi
1929-77-7(2),CASRN,OKUGPJPKMAEJOE-UHFFFAOYSA-N,inchi
1929-82-4(4),CASRN,DCUJJWWUNKIJPH-UHFFFAOYSA-N,inchi
192939-46-1(2),CASRN,PHHNNZUSQYTFFE-UHFFFAOYSA-N,inchi
19322-27-1(2),CASRN,OGRDTBANIMAEAO-UHFFFAOYSA-N,inchi
1934-21-0(6),CASRN,RFKITWRHKUYMRJ-ZCXUNETKSA-N,inchi
1934-71-0(2),CASRN,RGZGRPPQZUQUCR-UHFFFAOYSA-N,inchi
1934-75-4(2),CASRN,QWJNFFYFEKXZBF-UHFFFAOYSA-N,inchi
19355-69-2(2),CASRN,JQULXIOYDDCNGR-UHFFFAOYSA-N,inchi
19356-17-3(2),CASRN,JWUBBDSIWDLEOM-DWKIUPLPSA-N,inchi
1936-15-8(4),CASRN,MPVDXIMFBOLMNW-ISLYRVAYSA-N,inchi
19368-18-4(2),CASRN,LLECMGGNFBKPRH-UHFFFAOYSA-N,inchi
1937-37-7(2),CASRN,ATFARZXNCCWOKJ-MGDYUOCISA-N,inchi
19387-91-8(2),CASRN,HJLSLZFTEKNLFI-UHFFFAOYSA-N,inchi
19406-86-1(2),CASRN,VYBKAZXQKUFAHG-UHFFFAOYSA-N,inchi
19408-46-9(2),CASRN,PVTHJAPFENJVNC-UHFFFAOYSA-N,inchi
194098-25-4(2),CASRN,XFJIYNUISLDNLP-UHFFFAOYSA-N,inchi
1941-30-6(2),CASRN,OSBSFAARYOCBHB-UHFFFAOYSA-N,inchi
1943-97-1(2),CASRN,WWCSTJWKTAXUGJ-UHFFFAOYSA-N,inchi
19438-61-0(4),CASRN,ZOXBWJMCXHTKNU-UHFFFAOYSA-N,inchi
1944-12-3(2),CASRN,LSLYOANBFKQKPT-UHFFFAOYSA-N,inchi
