gene,value
TSPAN3,-0.05827665328979492
TSPAN4,-0.11635951697826385
TSPAN6,-0.2979084253311157
TSTA3,0.45896226167678833
TUBB6,-0.2320316880941391
TWF2,0.22201859951019287
TXLNA,-0.13131512701511383
TXNDC9,-0.33620530366897583
TXNL4B,0.12015208601951599
TXNRD1,0.8913155794143677
UBE2A,0.7681292295455933
UBE2C,-0.8443040251731873
UBE2J1,-0.4067559838294983
UBE2L6,-0.5389639139175415
UBE3B,0.34374409914016724
UBE3C,-1.9202392101287842
UBQLN2,-0.7896469235420227
UBR7,1.1096827983856201
UFM1,-1.6459479331970215
UGDH,-0.008084923028945923
USP1,0.22654716670513153
USP14,2.3841285705566406
USP22,-0.5114960670471191
USP6NL,0.639467716217041
USP7,0.025205940008163452
UTP14A,0.7929577827453613
VAPB,-0.44474440813064575
VAT1,0.18824508786201477
VAV3,0.6427342891693115
VDAC1,-0.14978358149528503
VGLL4,-0.45571064949035645
VPS28,-0.33528462052345276
VPS72,-0.4229603707790375
WASF3,0.09854406863451004
WDR61,-0.9621729850769043
WDR7,-0.41238483786582947
WDTC1,-0.11272560805082321
WFS1,0.18579266965389252
WIPF2,-1.1730115413665771
WRB,0.7069552540779114
XBP1,0.2857540547847748
XPNPEP1,-0.3135087788105011
XPO7,-0.778091311454773
YKT6,-0.5208340883255005
YME1L1,8.078536987304688
YTHDF1,0.11428202688694
ZDHHC6,-1.8325254917144775
ZFP36,-0.48865702748298645
ZMIZ1,1.5320487022399902
ZMYM2,1.0959004163742065
ZNF131,0.9132890701293945
ZNF274,-0.8900548815727234
ZNF318,0.29573869705200195
ZNF395,-0.2756500542163849
ZNF451,1.3869744539260864
ZNF586,-0.015125349164009094
ZNF589,-0.5088369250297546
ZW10,0.7722327709197998
