gene	value
FEZ2	0.6818061470985413
FGFR2	-0.056472718715667725
FGFR4	0.14538589119911194
FHL2	0.48467817902565
FIS1	0.5110255479812622
FKBP14	0.11288861930370331
FKBP4	0.3967031240463257
FOS	0.4123351573944092
FOSL1	-0.5840511918067932
FOXJ3	0.024242378771305084
FOXO3	0.34906649589538574
FOXO4	-0.6955159306526184
FPGS	0.23024924099445343
FRS2	-0.8884658217430115
FSD1	-0.008920222520828247
FUT1	-0.7041332125663757
FYN	-0.4246967136859894
FZD1	-0.03388392925262451
FZD7	0.3431607484817505
G3BP1	0.2329181432723999
GAA	-0.5276466012001038
GABPB1	0.14651352167129517
GADD45A	0.08371758460998535
GADD45B	0.10870647430419922
GALE	0.24290163815021515
GAPDH	-0.2820292115211487
GATA2	-0.032724589109420776
GATA3	0.09173837304115295
GDPD5	-0.7251363396644592
GFOD1	-0.5497243404388428
GFPT1	-1.0540924072265625
GHR	-0.29863253235816956
GLI2	-0.5835205912590027
GLOD4	0.9182887673377991
GLRX	-0.27995213866233826
GMNN	-0.43151921033859253
GNA11	0.6845384240150452
GNA15	0.3632691502571106
GNAI1	1.1410611867904663
GNAI2	0.3804483115673065
GNAS	-0.25777900218963623
GNB5	0.3519324064254761
GNPDA1	0.2306179404258728
GOLT1B	-0.5082322955131531
GPATCH8	0.2690965235233307
GPC1	-0.35655179619789124
GPER1	0.044606924057006836
GRB10	-0.4685572683811188
GRB7	0.26571518182754517
GRN	-0.15686529874801636
GRWD1	0.5017122626304626
GSTM2	-0.29851028323173523
GSTZ1	0.4036482572555542
GTF2A2	0.399484783411026
GTF2E2	-0.05541369318962097
GTPBP8	0.27973610162734985
H2AFV	-0.2524482309818268
HACD3	-0.9569730758666992
HADH	0.12524819374084473
HAT1	0.3379625082015991
HDAC2	0.6938843131065369
HDAC6	-0.3260829746723175
HDGFRP3	-1.136840581893921
HEATR1	0.03343254327774048
HEBP1	0.021897099912166595
HERC6	-0.06669875979423523
HERPUD1	-0.2806694805622101
HES1	0.10741594433784485
HIF1A	-0.25110507011413574
